resume_id,job_id,label,semantic_score
R_002656,J_001224,0,0.44429618
R_005446,J_002168,0,0.4038544
R_005432,J_000119,1,0.60891014
R_001558,J_000412,1,0.5178648
R_008849,J_000639,1,0.7930748
R_007639,J_000297,1,0.63802665
R_002186,J_001495,0,0.7083598
R_005058,J_001744,0,0.4279732
R_009804,J_001675,1,0.65528107
R_004566,J_002147,1,0.6050459
R_000230,J_002259,1,0.63199353
R_002725,J_001144,1,0.54291373
R_007667,J_000969,0,0.51048565
R_005066,J_001495,1,0.5836436
R_003902,J_001416,1,0.6939319
R_002947,J_001747,1,0.6601598
R_005456,J_001533,1,0.6224988
R_008299,J_001611,1,0.7523011
R_003799,J_000759,0,0.4377183
R_009397,J_002131,1,0.8484773
R_001653,J_000298,1,0.7403196
R_008535,J_001706,1,0.6471261
R_005979,J_000315,1,0.6252972
R_006095,J_001872,1,0.57277435
R_004315,J_002011,1,0.59019536
R_008160,J_000336,0,0.51840425
R_007659,J_000170,0,0.4242559
R_002951,J_001401,0,0.40134725
R_004549,J_001181,1,0.64008534
R_000805,J_000101,0,0.41781962
R_002689,J_000565,0,0.48575914
R_002834,J_000374,0,0.66502786
R_002410,J_001395,0,0.49565837
R_002568,J_000466,0,0.508217
R_004794,J_000465,1,0.518051
R_003019,J_001631,1,0.5925653
R_005010,J_002483,0,0.5204458
R_004353,J_001710,1,0.5056058
R_002459,J_001430,0,0.68534225
R_001379,J_001472,0,0.4400686
R_005394,J_002194,0,0.46224037
R_003413,J_001392,1,0.5427918
R_009346,J_000239,0,0.41020167
R_006920,J_000710,1,0.7399668
R_000691,J_001619,1,0.6931221
R_003528,J_002094,0,0.46801758
R_003727,J_001478,0,0.4636343
R_009325,J_000519,1,0.66039383
R_005122,J_000900,0,0.54993546
R_000159,J_001563,0,0.51489794
R_006194,J_001942,0,0.51381004
R_000658,J_001473,0,0.5567577
R_003149,J_001392,0,0.47269425
R_009142,J_002275,0,0.44633836
R_005742,J_000479,0,0.48761222
R_008879,J_002061,0,0.5833622
R_001814,J_002286,0,0.49239174
R_000901,J_000188,1,0.76441455
R_009087,J_002261,1,0.4127561
R_002088,J_000257,1,0.47295582
R_005434,J_000508,1,0.6256999
R_007562,J_000163,1,0.89500594
R_005650,J_001568,0,0.48097065
R_009552,J_001588,0,0.62950003
R_003921,J_000291,1,0.5160972
R_009981,J_002456,1,0.69950366
R_007646,J_000141,1,0.64775884
R_006537,J_000891,1,0.65478885
R_004799,J_000259,0,0.4128272
R_009431,J_001008,0,0.40478635
R_002471,J_000635,0,0.5248791
R_003544,J_001479,0,0.5657959
R_002639,J_001181,1,0.45215324
R_004340,J_001584,1,0.65417767
R_003037,J_001747,1,0.68131286
R_001143,J_001499,1,0.75698584
R_007926,J_001946,0,0.5075122
R_005106,J_000724,1,0.64357066
R_002913,J_001744,1,0.69770503
R_002584,J_001614,0,0.5081209
R_006730,J_000557,1,0.6532559
R_001371,J_001369,0,0.42033404
R_001286,J_001897,1,0.6299975
R_005061,J_001646,1,0.689085
R_004396,J_001544,1,0.5649643
R_005883,J_000656,1,0.68288326
R_007025,J_000504,0,0.59317267
R_000759,J_001395,1,0.6831666
R_000024,J_002302,0,0.3798525
R_002811,J_001082,1,0.60010743
R_005680,J_002132,1,0.7486814
R_009686,J_001306,1,0.6216198
R_008981,J_000939,1,0.6735915
R_008597,J_001185,0,0.41765046
R_005703,J_002394,0,0.5046804
R_006837,J_000529,0,0.33052155
R_001359,J_001005,0,0.5066531
R_003493,J_001260,1,0.71301806
R_008427,J_002191,1,0.60459095
R_001757,J_000421,1,0.7502667
R_007482,J_001020,0,0.5268856
R_008541,J_002031,1,0.75158733
R_004157,J_000901,1,0.62963116
R_002715,J_001842,1,0.76867235
R_002786,J_001411,1,0.6705301
R_005397,J_001401,1,0.6159687
R_003562,J_001625,0,0.4349378
R_005613,J_002238,1,0.61634445
R_005936,J_001959,1,0.4803334
R_000652,J_000185,0,0.5287204
R_007799,J_001198,0,0.47468373
R_000880,J_001606,0,0.5103704
R_004478,J_001697,0,0.41597447
R_009386,J_001004,1,0.7779377
R_006893,J_001208,0,0.58492005
R_006219,J_001130,0,0.43708205
R_006677,J_002110,1,0.69725424
R_001195,J_000308,1,0.69407904
R_005798,J_002105,0,0.47045296
R_000636,J_000290,0,0.52289784
R_002928,J_002076,0,0.6328385
R_004704,J_000759,1,0.8010304
R_002905,J_002476,1,0.5378593
R_004976,J_001738,1,0.81609905
R_005946,J_000151,0,0.6411019
R_004611,J_001900,1,0.5313189
R_006168,J_000751,1,0.6092701
R_004836,J_000891,0,0.54433656
R_009038,J_002163,0,0.5026875
R_001675,J_000672,0,0.43266433
R_008228,J_000769,1,0.8235763
R_003245,J_002230,1,0.66494006
R_003053,J_001450,0,0.35916016
R_005915,J_001825,0,0.6457369
R_003976,J_001409,1,0.68636215
R_004401,J_002356,0,0.5100392
R_003896,J_000340,1,0.6800071
R_001628,J_001629,1,0.68797266
R_004633,J_001755,1,0.74715036
R_002308,J_002459,0,0.58274937
R_008792,J_000584,1,0.74403644
R_002973,J_000724,1,0.7219792
R_006837,J_001894,1,0.6109599
R_004547,J_002411,0,0.46486747
R_005941,J_001450,0,0.89729106
R_000388,J_000875,1,0.5466168
R_006684,J_002444,1,0.671703
R_002930,J_002203,1,0.6438445
R_000014,J_001281,1,0.6252619
R_000506,J_001000,0,0.56953955
R_003228,J_000529,0,0.3613257
R_004113,J_000073,1,0.6445682
R_004858,J_002063,0,0.4328954
R_007064,J_002138,0,0.41219404
R_008628,J_002379,0,0.48380378
R_001572,J_002116,1,0.48401108
R_004794,J_000869,1,0.5734213
R_001515,J_001472,0,0.5591618
R_001651,J_001738,0,0.43158883
R_001234,J_000226,1,0.8125856
R_006017,J_002303,0,0.5160949
R_005675,J_001651,1,0.700407
R_006538,J_000916,1,0.60488474
R_006767,J_002196,0,0.51907957
R_004665,J_000356,0,0.42497164
R_005072,J_001729,0,0.6761562
R_007968,J_000871,0,0.41436848
R_009391,J_000230,1,0.589478
R_002292,J_002177,0,0.46903104
R_000967,J_001745,1,0.5560518
R_002089,J_001071,0,0.55446523
R_003892,J_001436,1,0.6800141
R_004533,J_001537,1,0.62492096
R_000997,J_001567,0,0.4103992
R_009354,J_000009,1,0.57371193
R_007884,J_001073,1,0.7248538
R_000831,J_000078,1,0.7561916
R_001056,J_000092,1,0.55824274
R_003496,J_000221,0,0.47978598
R_009462,J_001152,1,0.7823201
R_007610,J_000108,0,0.66063416
R_008438,J_000478,1,0.85988957
R_001010,J_001354,1,0.63111144
R_006538,J_002135,1,0.7019295
R_004932,J_001686,1,0.7965539
R_007487,J_000750,0,0.4310804
R_008818,J_000108,0,0.46809363
R_009916,J_000524,1,0.67035645
R_005190,J_001112,0,0.574908
R_002845,J_000639,1,0.5767098
R_007507,J_001614,0,0.67786634
R_008807,J_001894,1,0.6387361
R_007877,J_002475,1,0.6810483
R_002126,J_001710,0,0.4801097
R_005671,J_000953,0,0.46944347
R_001725,J_001463,0,0.46137556
R_009226,J_000823,1,0.8616339
R_004982,J_001648,0,0.55113626
R_005040,J_001472,0,0.41194993
R_006826,J_001406,0,0.37303734
R_002581,J_000183,0,0.4749441
R_001749,J_002318,1,0.89010274
R_001533,J_000619,0,0.50817597
R_000053,J_000838,0,0.42282718
R_003954,J_000964,1,0.74040157
R_000619,J_000774,1,0.6048343
R_009963,J_001339,1,0.4973949
R_005377,J_001686,1,0.9011805
R_004169,J_002498,0,0.4607137
R_005824,J_000981,0,0.37439293
R_006669,J_002461,0,0.61558795
R_005870,J_000855,1,0.6117872
R_003194,J_000023,0,0.40739512
R_008362,J_000337,1,0.6381569
R_003048,J_000994,1,0.65229917
R_002054,J_001131,0,0.4729826
R_005899,J_000570,1,0.7171706
R_001259,J_000989,1,0.5384408
R_002561,J_000509,1,0.6486841
R_003941,J_001416,1,0.49871212
R_005131,J_001008,0,0.31733087
R_008559,J_001899,1,0.6431352
R_005720,J_002294,1,0.5553664
R_004500,J_001269,0,0.51872516
R_008057,J_000044,1,0.68756306
R_005453,J_002389,0,0.47272965
R_002415,J_000943,1,0.700955
R_008760,J_001570,1,0.61641735
R_008246,J_001461,0,0.59366727
R_002578,J_000055,1,0.4721146
R_006417,J_001784,0,0.43310165
R_004965,J_001879,0,0.6747962
R_007480,J_001724,0,0.4395457
R_001582,J_001804,1,0.710292
R_007658,J_001001,0,0.42456818
R_001643,J_000229,1,0.62439007
R_002089,J_001204,0,0.75396955
R_003755,J_002398,0,0.47784978
R_001247,J_000656,1,0.69964457
R_009495,J_000287,1,0.6284488
R_009587,J_002090,0,0.49719223
R_003686,J_001977,1,0.55080473
R_008731,J_001961,1,0.71048456
R_005847,J_002324,1,0.65232456
R_008026,J_002153,0,0.4822863
R_004940,J_001737,0,0.4431721
R_005829,J_000929,0,0.59173024
R_003519,J_001922,1,0.5626786
R_002660,J_001657,1,0.7637835
R_007457,J_002004,1,0.7621493
R_005758,J_002272,1,0.6795547
R_000504,J_000644,0,0.54997057
R_006378,J_001907,0,0.59855914
R_000476,J_002458,0,0.40505922
R_002640,J_001105,0,0.48650163
R_003297,J_000291,1,0.4757902
R_000646,J_001035,1,0.61172765
R_000820,J_002454,0,0.42101294
R_004721,J_001898,1,0.64325184
R_002797,J_001675,1,0.49723664
R_009667,J_002039,0,0.48197278
R_005161,J_001490,1,0.75389457
R_003724,J_001146,1,0.77505076
R_006153,J_001503,0,0.37269422
R_004427,J_002365,1,0.788559
R_006432,J_000730,0,0.420521
R_007192,J_002193,1,0.50807714
R_000139,J_000042,0,0.39698595
R_007173,J_001520,1,0.7591365
R_006054,J_000658,1,0.58225536
R_002617,J_000571,1,0.67098844
R_005471,J_000845,0,0.6956197
R_000740,J_001208,0,0.36068717
R_008872,J_001676,0,0.35257268
R_006481,J_002490,1,0.5667956
R_004826,J_000365,0,0.61838365
R_000212,J_001269,1,0.5946808
R_009753,J_001873,0,0.4908257
R_007212,J_002071,1,0.5814918
R_008107,J_001900,0,0.4717135
R_009077,J_000703,1,0.7099343
R_009218,J_001037,1,0.53712904
R_006671,J_001235,1,0.53070956
R_003060,J_000007,1,0.65820515
R_008773,J_000590,0,0.4340515
R_007256,J_001418,0,0.444051
R_008258,J_000498,1,0.77346313
R_003826,J_001852,0,0.3851768
R_001415,J_000357,1,0.85916656
R_001029,J_001829,0,0.54848707
R_002117,J_001409,0,0.46342427
R_003469,J_002011,1,0.6072383
R_000388,J_001572,0,0.47878414
R_006092,J_000519,0,0.48160255
R_005062,J_001095,0,0.5240551
R_009071,J_000324,1,0.68651307
R_005923,J_000941,1,0.80462277
R_002911,J_002466,1,0.59089303
R_006389,J_001132,0,0.51636946
R_008691,J_002012,1,0.57648087
R_009431,J_001440,0,0.52047074
R_000012,J_001197,1,0.6521602
R_003992,J_002340,1,0.71762407
R_006697,J_002382,0,0.48337033
R_007132,J_000483,0,0.5164664
R_005600,J_001677,1,0.7185595
R_007666,J_000458,0,0.39443043
R_003375,J_002107,0,0.559315
R_006926,J_000695,0,0.4467088
R_007436,J_000648,0,0.3753047
R_006230,J_000879,0,0.57705283
R_004700,J_001412,0,0.61043316
R_007494,J_001443,1,0.57927287
R_005893,J_000708,1,0.60937095
R_002418,J_000400,1,0.8021437
R_000093,J_001092,1,0.5175369
R_001788,J_000655,1,0.49665466
R_009352,J_001435,0,0.5798467
R_001561,J_001944,0,0.44553784
R_006762,J_001810,1,0.64507896
R_006657,J_001283,1,0.6856908
R_008078,J_002428,0,0.48642468
R_006800,J_002198,0,0.476657
R_002819,J_001655,0,0.56703085
R_007724,J_001278,0,0.46888125
R_007501,J_000041,1,0.6846297
R_008661,J_001709,0,0.5911755
R_004670,J_000112,0,0.62795776
R_008216,J_002377,0,0.61538696
R_009838,J_000468,1,0.7658752
R_003195,J_002365,1,0.8062324
R_000380,J_000653,0,0.42548996
R_007627,J_002050,0,0.5347065
R_007134,J_002301,1,0.6003815
R_000821,J_001352,1,0.849179
R_003067,J_001504,1,0.66455203
R_006905,J_002303,1,0.62488353
R_007141,J_000201,0,0.46870017
R_003577,J_001759,1,0.6923806
R_005035,J_001029,0,0.5792392
R_003645,J_002145,1,0.57846844
R_006694,J_000232,0,0.5233811
R_006387,J_000814,1,0.75222003
R_009663,J_000447,0,0.4089811
R_006800,J_002107,1,0.69182014
R_001209,J_000868,0,0.5924919
R_000728,J_000206,0,0.6670547
R_006882,J_000263,0,0.63682795
R_005250,J_002493,1,0.49390453
R_004871,J_000599,0,0.6375469
R_007595,J_001553,0,0.3915833
R_008629,J_001263,1,0.78403294
R_005258,J_001100,0,0.4812381
R_005544,J_001484,0,0.47850233
R_007379,J_000773,1,0.6550409
R_002509,J_000724,0,0.4204165
R_008648,J_000776,0,0.6263901
R_009303,J_000407,0,0.57962906
R_002893,J_000029,1,0.6291158
R_005241,J_000811,0,0.46382812
R_004768,J_000610,1,0.51677513
R_008859,J_001290,1,0.5794397
R_007566,J_000270,1,0.7437173
R_007175,J_001706,1,0.685841
R_002355,J_000801,1,0.6202235
R_005049,J_000506,1,0.7313808
R_009166,J_001881,1,0.57025856
R_007121,J_001852,1,0.6446739
R_006872,J_000139,0,0.5188609
R_002288,J_002480,1,0.55602145
R_006265,J_002268,0,0.44003713
R_002955,J_002260,1,0.6571946
R_006991,J_001528,1,0.72122777
R_000873,J_001398,1,0.48829776
R_002539,J_002098,1,0.7110888
R_004186,J_002346,0,0.48314783
R_007204,J_002097,1,0.785601
R_003181,J_002132,1,0.5609172
R_003923,J_001305,0,0.4793538
R_000027,J_001690,1,0.6582257
R_007218,J_000143,0,0.3638672
R_008818,J_000951,0,0.7012014
R_006455,J_001052,0,0.35235345
R_006460,J_001407,1,0.53193444
R_006867,J_000114,1,0.63884914
R_002195,J_001599,1,0.5430639
R_000501,J_001367,0,0.50155205
R_003364,J_002241,1,0.62682164
R_003831,J_001945,0,0.6082562
R_004984,J_000325,0,0.5148236
R_004888,J_002171,0,0.43388087
R_007496,J_001671,1,0.5343697
R_007460,J_001862,1,0.70878327
R_003270,J_001266,0,0.3901102
R_002675,J_000752,1,0.6007854
R_009875,J_001529,1,0.63555473
R_005799,J_000042,0,0.49528816
R_009877,J_001468,1,0.6122385
R_004142,J_001634,1,0.9029021
R_009882,J_002498,1,0.57450926
R_007291,J_002098,0,0.670832
R_004539,J_002144,1,0.7166382
R_008790,J_000420,0,0.41001302
R_007738,J_001743,0,0.5110847
R_003409,J_001778,0,0.46471995
R_007342,J_001980,1,0.8007424
R_009752,J_002494,0,0.40222415
R_001401,J_000232,0,0.37540016
R_001376,J_001742,1,0.55858266
R_006527,J_000286,0,0.49749756
R_000909,J_001269,1,0.6372222
R_000422,J_001414,0,0.4581345
R_006827,J_002252,0,0.61798483
R_002273,J_000274,0,0.45886412
R_001077,J_001295,1,0.5906327
R_007249,J_002136,0,0.43632555
R_002549,J_000273,1,0.6754619
R_008508,J_001225,0,0.64870864
R_009350,J_001984,0,0.3922426
R_005627,J_000712,1,0.67295754
R_002227,J_001162,1,0.71007395
R_003058,J_002153,1,0.6013531
R_004681,J_001075,0,0.5152719
R_009328,J_001278,0,0.6906142
R_004687,J_001482,1,0.6056013
R_004818,J_000693,1,0.72701263
R_009506,J_000614,0,0.39242375
R_008231,J_001578,0,0.43351728
R_008271,J_002368,0,0.7075547
R_001084,J_000611,0,0.44097292
R_005767,J_002425,0,0.4609038
R_009612,J_001719,0,0.55984575
R_006121,J_000888,0,0.38283762
R_001267,J_001658,0,0.53040546
R_009065,J_001966,1,0.58308727
R_000158,J_002451,1,0.5600854
R_009497,J_001577,1,0.5374652
R_003072,J_001600,1,0.61875767
R_004179,J_001196,1,0.65272593
R_000524,J_001540,0,0.36227798
R_002459,J_000307,0,0.409989
R_003606,J_002282,1,0.6250869
R_006337,J_001120,0,0.42978096
R_005483,J_000034,0,0.42688328
R_001747,J_000491,0,0.5239842
R_006143,J_002228,1,0.70711946
R_008608,J_002024,0,0.4341785
R_004516,J_001596,0,0.52025175
R_006729,J_000276,1,0.5836786
R_001553,J_001571,1,0.64481676
R_005380,J_001893,1,0.7060326
R_005092,J_002072,1,0.6298609
R_000864,J_000135,0,0.38986433
R_000485,J_000850,1,0.6431194
R_003483,J_001950,0,0.47484648
R_003938,J_001354,0,0.33378643
R_005051,J_000181,1,0.78282154
R_005042,J_001993,1,0.5133517
R_000309,J_001437,1,0.58043724
R_005150,J_000594,1,0.7576258
R_006805,J_001174,0,0.41995344
R_006131,J_000020,0,0.4412729
R_004759,J_001177,0,0.4893054
R_009766,J_000942,1,0.68347746
R_003410,J_002382,1,0.6405641
R_008010,J_000077,0,0.4894271
R_000220,J_001028,0,0.4331878
R_003358,J_001045,0,0.61963224
R_005718,J_001065,1,0.7771011
R_005362,J_000152,0,0.43414524
R_000735,J_000314,1,0.6543361
R_004890,J_000912,0,0.41357535
R_002855,J_001411,1,0.7038445
R_006209,J_000056,0,0.51357585
R_001243,J_000765,1,0.705974
R_009269,J_001905,1,0.50033116
R_007647,J_002463,0,0.5635388
R_001989,J_001518,1,0.6739623
R_007869,J_000333,1,0.664977
R_000673,J_002337,0,0.44722378
R_002403,J_000510,1,0.6295874
R_000221,J_001857,0,0.45903623
R_005712,J_001153,0,0.48261788
R_005212,J_002192,0,0.5568731
R_004471,J_000051,1,0.72411734
R_008700,J_000472,1,0.7033894
R_008902,J_000358,1,0.66031146
R_003759,J_001222,0,0.5318688
R_008829,J_001009,0,0.43478656
R_002005,J_001929,0,0.39935982
R_009999,J_000227,0,0.6757288
R_008695,J_000141,1,0.6680379
R_007975,J_002351,0,0.45608544
R_006370,J_000018,0,0.48363435
R_009801,J_000607,1,0.7459111
R_007111,J_002164,0,0.61792445
R_003600,J_002152,1,0.52800846
R_008005,J_001769,1,0.5774102
R_008208,J_002074,0,0.43547902
R_002103,J_001946,0,0.6549878
R_004118,J_001599,0,0.5545388
R_007688,J_000420,0,0.50926936
R_006301,J_000617,1,0.7891581
R_006278,J_002299,1,0.5478312
R_006223,J_002006,1,0.685848
R_005724,J_000443,0,0.3324184
R_007131,J_001822,1,0.71637464
R_007265,J_000035,1,0.74363047
R_002440,J_000482,0,0.45067066
R_006579,J_002045,1,0.56862
R_008898,J_000613,0,0.5361405
R_001728,J_002361,0,0.5287803
R_001451,J_000853,1,0.7015459
R_003226,J_001802,1,0.7228058
R_002909,J_000687,1,0.6915091
R_002167,J_002338,0,0.3612476
R_005567,J_000186,0,0.410802
R_002741,J_002400,0,0.38246953
R_003511,J_001971,0,0.48934087
R_005923,J_002207,1,0.6275122
R_005052,J_001107,1,0.4711046
R_003443,J_001047,1,0.62067926
R_002634,J_002192,0,0.42061865
R_002061,J_001895,1,0.84171003
R_001416,J_001408,1,0.6814596
R_005738,J_000108,1,0.6881528
R_007724,J_000117,1,0.73147094
R_003085,J_000548,1,0.5837866
R_001225,J_001316,0,0.47999233
R_002428,J_002320,0,0.7161827
R_009757,J_000980,0,0.59821904
R_002364,J_001541,0,0.47335678
R_005297,J_000485,1,0.53439116
R_004325,J_002234,0,0.6448974
R_003677,J_001270,0,0.49148092
R_006307,J_001372,1,0.62094927
R_000079,J_000852,1,0.52653843
R_004917,J_001753,0,0.48441353
R_004604,J_000982,0,0.4624923
R_008037,J_000172,0,0.43360233
R_007836,J_000883,0,0.5258269
R_000558,J_002374,1,0.6104685
R_006789,J_000886,0,0.5856668
R_007068,J_000136,0,0.46355456
R_004126,J_002151,1,0.7215524
R_009436,J_001307,1,0.57266
R_005652,J_000099,0,0.41620722
R_007467,J_000830,0,0.39997375
R_004221,J_001476,1,0.6642291
R_006495,J_000355,0,0.5476107
R_006598,J_001134,1,0.5501647
R_008569,J_001881,1,0.7605706
R_001924,J_000510,0,0.5034636
R_009126,J_000128,1,0.6395887
R_005115,J_001433,0,0.46121168
R_000763,J_001404,1,0.65147316
R_009586,J_000883,1,0.62424576
R_007262,J_002245,1,0.65956604
R_009862,J_001015,1,0.4005348
R_004086,J_000259,0,0.5103545
R_001155,J_001093,1,0.5380623
R_003046,J_002273,0,0.45191017
R_006432,J_001340,0,0.79087293
R_004937,J_002247,0,0.4787525
R_003883,J_000232,0,0.39942378
R_008721,J_000048,0,0.5466591
R_001206,J_000223,1,0.75861937
R_000366,J_001218,0,0.4421659
R_009926,J_001125,1,0.5970287
R_000883,J_002152,0,0.46539065
R_008575,J_000833,1,0.57345283
R_001701,J_002115,0,0.5315126
R_003633,J_001214,1,0.66466004
R_000987,J_001598,0,0.4840262
R_009906,J_001218,0,0.46311647
R_000886,J_001444,0,0.45717737
R_000911,J_000242,1,0.80979306
R_002616,J_001388,1,0.54417086
R_001429,J_001963,1,0.6623385
R_004231,J_001247,1,0.6496601
R_001396,J_000993,1,0.6746793
R_004708,J_000835,1,0.5833085
R_008593,J_002327,0,0.3907134
R_004149,J_002016,1,0.6130514
R_001048,J_001057,0,0.5091785
R_006486,J_002330,0,0.49454007
R_008408,J_001525,1,0.49564007
R_005963,J_000047,1,0.6364575
R_004810,J_002456,1,0.8808347
R_001025,J_000689,0,0.44604364
R_001669,J_002337,0,0.5226968
R_009785,J_000912,0,0.4429038
R_001438,J_001726,1,0.7893052
R_004271,J_000326,0,0.45638677
R_004759,J_000847,1,0.48329046
R_008252,J_001394,1,0.75599647
R_004002,J_001561,1,0.6606037
R_008907,J_000690,1,0.6206965
R_006235,J_000627,0,0.46531513
R_005785,J_002160,1,0.7813631
R_004816,J_000298,1,0.5880683
R_008992,J_000337,1,0.681847
R_006258,J_000920,1,0.6445713
R_004499,J_000363,0,0.49481368
R_006483,J_001843,0,0.4773062
R_005662,J_000581,1,0.84167385
R_002938,J_002308,1,0.5657114
R_005923,J_001711,1,0.66656
R_008227,J_000042,0,0.52190065
R_009219,J_000739,1,0.72659206
R_008569,J_000766,0,0.5200357
R_009029,J_000242,1,0.66105807
R_000145,J_001310,1,0.6654318
R_002170,J_002196,0,0.71636677
R_006832,J_000110,1,0.79280436
R_004716,J_000885,0,0.46874052
R_008177,J_002198,1,0.5714529
R_000351,J_001495,0,0.5362164
R_003285,J_000788,0,0.73436236
R_000533,J_001974,0,0.44225743
R_002592,J_000633,1,0.86592954
R_008191,J_001215,1,0.7229336
R_003210,J_000505,0,0.44538268
R_009653,J_002109,0,0.44300684
R_003112,J_000241,1,0.48025063
R_009278,J_001283,0,0.40215465
R_005972,J_002143,1,0.7793258
R_007755,J_000608,0,0.4951542
R_001078,J_000771,1,0.68053496
R_004082,J_001715,1,0.70959514
R_002505,J_001702,0,0.723889
R_008681,J_000034,1,0.55525434
R_008216,J_001712,0,0.5744595
R_002417,J_000453,0,0.46465275
R_007417,J_000039,0,0.4614706
R_006289,J_002378,1,0.62462133
R_003572,J_000629,0,0.62574416
R_008457,J_000685,1,0.556072
R_000246,J_000567,1,0.6348957
R_005832,J_001285,1,0.54488504
R_002625,J_000132,1,0.6008016
R_001581,J_000722,1,0.7246192
R_003827,J_002432,1,0.6259324
R_001442,J_002461,0,0.4147239
R_008551,J_000340,0,0.4444472
R_003211,J_001553,0,0.44638103
R_006856,J_001254,1,0.65857595
R_006886,J_002464,1,0.5724089
R_004085,J_002474,1,0.50845695
R_002511,J_000482,0,0.4306997
R_008016,J_001505,1,0.51719457
R_003470,J_001107,0,0.46732813
R_007067,J_000177,0,0.44110912
R_003064,J_001329,1,0.78576136
R_007095,J_000543,1,0.67457217
R_005008,J_001475,0,0.39715517
R_000619,J_000839,1,0.6138921
R_007024,J_001708,1,0.7419485
R_001878,J_002159,1,0.61386883
R_009229,J_001206,0,0.40583357
R_002253,J_001551,1,0.8811048
R_009350,J_001063,1,0.50838745
R_007969,J_000590,1,0.59966135
R_004521,J_000983,1,0.6766246
R_009885,J_001997,0,0.3780322
R_001939,J_001630,1,0.6676208
R_005573,J_001010,1,0.6016605
R_005276,J_000217,1,0.7477237
R_002260,J_000274,0,0.6081818
R_002337,J_000141,0,0.3807177
R_001597,J_000067,0,0.63646793
R_006779,J_002237,1,0.695825
R_009361,J_002258,0,0.5259391
R_007883,J_002347,0,0.645486
R_008865,J_000387,1,0.61618876
R_008717,J_000037,0,0.53075814
R_006074,J_001592,0,0.391856
R_008522,J_000248,0,0.5760347
R_003285,J_001546,1,0.69034266
R_006915,J_002266,1,0.51292795
R_004048,J_002105,0,0.4464605
R_001483,J_001625,0,0.43998802
R_005795,J_002320,1,0.5056648
R_005014,J_000472,1,0.6990526
R_003834,J_002319,0,0.405094
R_004511,J_001735,0,0.5218102
R_008432,J_002372,0,0.41317156
R_009947,J_001034,1,0.55698943
R_000148,J_001162,0,0.50176954
R_004254,J_000032,1,0.49820638
R_000658,J_000367,0,0.49836627
R_001901,J_001556,1,0.6843568
R_000353,J_002227,1,0.68240595
R_008829,J_002373,0,0.5892191
R_001473,J_000621,1,0.5755985
R_006307,J_002026,1,0.64351594
R_003486,J_000514,0,0.41404885
R_000195,J_000252,0,0.5507145
R_008861,J_000923,1,0.64606774
R_006787,J_001287,1,0.5695529
R_002205,J_001629,1,0.64655185
R_002424,J_002228,1,0.65737444
R_004232,J_001491,0,0.4684956
R_002529,J_000219,1,0.6263741
R_008928,J_000435,0,0.50626606
R_000531,J_000252,0,0.47310048
R_000759,J_001378,1,0.6052878
R_001080,J_000046,1,0.7334722
R_003862,J_000781,0,0.3973837
R_007318,J_001877,0,0.5711603
R_006693,J_000592,1,0.6027106
R_004213,J_000489,0,0.4595658
R_001372,J_000866,0,0.5642957
R_009415,J_001491,0,0.4542003
R_001115,J_002406,0,0.44712865
R_001615,J_002043,1,0.6223924
R_003352,J_000757,0,0.5059495
R_000003,J_000181,1,0.6726377
R_005067,J_001882,0,0.44178307
R_008358,J_001579,1,0.6977484
R_009360,J_001321,0,0.5925995
R_001086,J_002219,1,0.5174267
R_000534,J_000408,0,0.49234843
R_007853,J_001348,1,0.77982825
R_003521,J_000970,0,0.44485804
R_009690,J_002493,0,0.64911085
R_001970,J_000825,1,0.54260516
R_006331,J_000184,1,0.71437
R_003799,J_000896,0,0.4151276
R_000826,J_000244,1,0.7682142
R_007596,J_000370,0,0.5871893
R_009198,J_001964,0,0.454923
R_001982,J_001539,0,0.48638377
R_006989,J_000763,0,0.5765667
R_009025,J_001916,1,0.7194111
R_001360,J_000164,1,0.71572155
R_006356,J_002114,1,0.65287125
R_009715,J_000026,1,0.7129493
R_008478,J_002137,0,0.49573338
R_006934,J_001750,0,0.37598553
R_002393,J_002198,1,0.7323634
R_009433,J_001259,0,0.6145676
R_006678,J_000498,0,0.5277113
R_002140,J_001535,1,0.7484718
R_008611,J_002206,0,0.56519186
R_009553,J_000260,1,0.63192356
R_001831,J_001723,1,0.73561966
R_007863,J_001502,1,0.6194724
R_007569,J_000710,1,0.72218
R_002775,J_001903,0,0.43726394
R_005080,J_001335,0,0.4103456
R_004310,J_001557,0,0.49019638
R_001753,J_001657,0,0.39791483
R_003250,J_001479,1,0.5831735
R_000343,J_001436,0,0.4127232
R_003227,J_001113,0,0.4658165
R_005618,J_000108,0,0.60479355
R_004087,J_000871,1,0.6686115
R_006274,J_001185,0,0.44374228
R_003397,J_002309,1,0.6983737
R_002458,J_000701,1,0.7924434
R_005580,J_000448,1,0.601526
R_003514,J_001382,1,0.6837218
R_002873,J_002449,1,0.7331188
R_007672,J_001505,1,0.5053519
R_003282,J_000693,1,0.74362886
R_001315,J_001471,1,0.6540257
R_006173,J_000598,0,0.43780917
R_000413,J_001209,0,0.46397984
R_003759,J_001071,1,0.7094525
R_008333,J_000579,1,0.6549181
R_002348,J_002241,0,0.60765934
R_004574,J_000279,1,0.4815138
R_005931,J_001952,0,0.59423566
R_004382,J_002026,0,0.71031207
R_000518,J_001150,1,0.702262
R_001323,J_001103,1,0.4428176
R_000454,J_002046,0,0.5395127
